Segment,Threshold_1_Length,Threshold_10_Length,Threshold_100_Length,Split_10_Length,Split_100_Length,Split_1000_Length,Handle_Lengths,Quadrangle_Length,Handle_Area,Quadrangle_Area,,% Difference between Threshold_1 and Handle_Lengths
800_2000__2600_1200,1806.941156,1806.886997,1802.807377,1790.154492,1788.418795,1805.048963,1652.259435,3622.030995,160000,1600000,,0.914395817
600_1400__2200_2000,1806.951873,1806.926921,1803.964946,1793.312902,1776.793261,1803.897157,1585.489328,3294.290077,180000,1140000,,0.877438603
800_2000__2400_1400,1806.951873,1806.926921,1803.964946,1793.312902,1790.219824,1805.257563,1585.489328,3294.290077,180000,1140000,,0.877438603
800_1600__2000_2000,1807.131041,1807.117865,1806.240776,1798.001128,1777.456703,1804.134518,1632.455532,2897.366596,60000,540000,,0.903340984
1000_2000__2200_1600,1807.131041,1807.117865,1806.240776,1798.001128,1788.252673,1805.234849,1632.455532,2897.366596,60000,540000,,0.903340984
0_1400__2800_1000,1808.546416,1808.031536,1593.085276,1778.940607,1785.361666,1806.164063,1877.032961,4705.460086,200000,1320000,,0.963513403
200_1000__3000_1400,1808.546416,1808.031536,1593.085276,1778.940607,1777.118031,1805.333639,1877.032961,4705.460086,200000,1320000,,0.963513403
200_1400__1000_1400,1810.480105,1810.371208,1801.607862,1804.328779,1778.207106,1807.250462,1971.460152,2771.460152,360000,360000,,0.918344762
2000_1400__2800_1400,1810.480105,1810.371208,1801.607862,1804.328779,1784.065348,1807.802104,1971.460152,2771.460152,360000,360000,,0.918344762
0_1400__2400_1400,1811.500671,1811.394265,1789.741257,1790.379144,1794.982632,1809.809474,1642.718386,4042.718386,280000,280000,,0.906827368
600_1400__3000_1400,1811.500671,1811.394265,1789.741257,1790.379144,1779.960317,1808.278565,1642.718386,4042.718386,280000,280000,,0.906827368
200_1800__1200_1000,1812.257714,1812.097745,1801.281059,1805.689371,1788.122915,1809.858735,1931.37085,3211.995697,320000,1120000,,0.938327155
1800_1000__2800_1800,1812.257714,1812.097745,1801.281059,1805.689371,1778.959073,1808.872431,1931.37085,3211.995697,320000,1120000,,0.938327155
200_1800__1400_1200,1812.808733,1812.702746,1804.270824,1805.187256,1793.553927,1810.909157,1763.826382,3105.467168,380000,1100000,,0.972979857
1600_1200__2800_1800,1812.808733,1812.702746,1804.270824,1805.187256,1779.51012,1809.421704,1763.826382,3105.467168,380000,1100000,,0.972979857
800_1600__1000_2000,1813.240129,1813.217002,1811.523424,1808.36406,1771.230609,1809.001944,2046.669094,2493.88269,560000,640000,,0.885946895
2000_2000__2200_1600,1813.240129,1813.217002,1811.523424,1808.36406,1794.313877,1811.343502,2046.669094,2493.88269,560000,640000,,0.885946895
0_1200__2200_1600,1813.71572,1813.645395,1794.076385,1795.083262,1795.052609,1811.822568,1652.259435,3888.327412,160000,1040000,,0.91098038
800_1600__3000_1200,1813.71572,1813.645395,1794.076385,1795.083262,1783.855312,1810.664702,1652.259435,3888.327412,160000,1040000,,0.91098038
1000_1800__1400_2000,1814.535315,1814.515416,1812.977265,1809.723459,1779.840507,1811.039764,1966.190379,2413.403974,300000,380000,,0.922868576
1600_2000__2000_1800,1814.535315,1814.515416,1812.977265,1809.723459,1790.667617,1812.136741,1966.190379,2413.403974,300000,380000,,0.922868576
0_1400__1200_1000,1814.721231,1814.077715,1806.628706,1807.743091,1790.535576,1812.329078,1877.032961,3141.944025,200000,680000,,0.966803071
1800_1000__3000_1400,1814.721231,1814.077715,1806.628706,1807.743091,1783.041341,1811.506193,1877.032961,3141.944025,200000,680000,,0.966803071
400_1400__2400_1800,1816.148465,1816.101669,1811.437908,1798.676897,1789.778465,1813.470255,1615.537446,3655.145252,280000,1080000,,0.889540408
600_1800__2600_1400,1816.148465,1816.101669,1811.437908,1798.676897,1794.982798,1813.990256,1615.537446,3655.145252,280000,1080000,,0.889540408
0_1800__1800_1000,1816.480876,1816.34182,1812.694263,1805.205488,1809.899116,1815.875905,1480.624847,3450.396408,400000,1840000,,0.815106213
1200_1000__3000_1800,1816.480876,1816.34182,1812.694263,1805.205488,1778.91088,1812.648383,1480.624847,3450.396408,400000,1840000,,0.815106213
0_1200__1800_1600,1817.440023,1817.38272,1804.708606,1804.200403,1798.455469,1815.543413,1652.259435,3496.168326,160000,880000,,0.909113596
1200_1600__3000_1200,1817.440023,1817.38272,1804.708606,1804.200403,1787.516868,1814.388162,1652.259435,3496.168326,160000,880000,,0.909113596
0_1400__1600_1400,1817.497867,1817.410003,1814.153628,1807.039843,1800.257782,1815.798835,1642.718386,3242.718386,280000,280000,,0.903835111
1400_1400__3000_1400,1817.497867,1817.410003,1814.153628,1807.039843,1785.852437,1814.274174,1642.718386,3242.718386,280000,280000,,0.903835111
1000_2000__1400_1800,1818.485597,1818.463356,1816.833717,1813.764862,1788.619172,1815.487168,2000,2447.213595,240000,320000,,0.909242799
1600_1800__2000_2000,1818.485597,1818.463356,1816.833717,1813.764862,1788.797791,1815.488966,2000,2447.213595,240000,320000,,0.909242799
0_1000__2800_1400,1819.824655,1819.414033,1799.052952,1781.75747,1793.797043,1817.154964,1894.427191,4722.854316,160000,1280000,,0.960620004
200_1400__3000_1000,1819.824655,1819.414033,1799.052952,1781.75747,1790.697431,1816.838913,1894.427191,4722.854316,160000,1280000,,0.960620004
1000_1800__1600_2000,1820.148355,1820.132342,1818.561021,1814.704423,1788.094219,1816.919946,1877.032961,2509.488493,200000,320000,,0.969694402
1400_2000__2000_1800,1820.148355,1820.132342,1818.561021,1814.704423,1796.27398,1817.749726,1877.032961,2509.488493,200000,320000,,0.969694402
0_1600__1600_1200,1820.596465,1820.461531,1813.905047,1810.554203,1806.745425,1819.251187,1613.403974,3262.646225,340000,980000,,0.886195269
1400_1200__3000_1600,1820.596465,1820.461531,1813.905047,1810.554203,1786.340444,1817.105969,1613.403974,3262.646225,340000,980000,,0.886195269
200_1600__1000_1200,1821.645957,1821.509616,1809.162449,1816.447945,1791.038206,1818.588386,2019.803903,2914.231094,340000,660000,,0.901892483
2000_1200__2800_1600,1821.645957,1821.509616,1809.162449,1816.447945,1792.145847,1818.652963,2019.803903,2914.231094,340000,660000,,0.901892483
0_1600__1400_1000,1821.721728,1821.216668,1815.296825,1810.838235,1803.400409,1819.921215,1766.190379,3289.345,300000,1140000,,0.969517107
1600_1000__3000_1600,1821.721728,1821.216668,1815.296825,1810.838235,1787.451256,1818.233064,1766.190379,3289.345,300000,1140000,,0.969517107
1000_1800__1200_2000,1822.124225,1822.10231,1820.527721,1817.689369,1784.054157,1818.286114,2080.624847,2363.46756,400000,440000,,0.875758178
1800_2000__2000_1800,1822.124225,1822.10231,1820.527721,1817.689369,1798.26068,1819.725855,2080.624847,2363.46756,400000,440000,,0.875758178
1000_2000__1600_1800,1822.472544,1822.453276,1820.892084,1817.160741,1795.721468,1819.790188,1894.427191,2526.882723,160000,280000,,0.962017729
1400_1800__2000_2000,1822.472544,1822.453276,1820.892084,1817.160741,1792.778419,1819.475726,1894.427191,2526.882723,160000,280000,,0.962017729
200_1000__2600_1800,1822.892309,1822.671529,1814.87447,1797.642286,1793.577513,1819.900491,1800,4329.822128,240000,2160000,,0.987441766
400_1800__2800_1000,1822.892309,1822.671529,1814.87447,1797.642286,1799.614885,1820.500852,1800,4329.822128,240000,2160000,,0.987441766
0_1800__2400_1000,1823.269177,1822.944759,1788.537244,1799.505712,1811.865854,1822.079826,1680.624847,4210.446976,400000,2320000,,0.921764525
600_1000__3000_1800,1823.269177,1822.944759,1788.537244,1799.505712,1785.704927,1819.440516,1680.624847,4210.446976,400000,2320000,,0.921764525
600_1400__1000_2000,1823.483791,1823.458992,1821.493438,1817.136332,1781.459077,1819.245317,1979.898987,2701.009242,580000,820000,,0.920998396
2000_2000__2400_1400,1823.483791,1823.458992,1821.493438,1817.136332,1806.576983,1821.787509,1979.898987,2701.009242,580000,820000,,0.920998396
800_2000__1000_1600,1825.598663,1825.531853,1819.151023,1820.92569,1790.803054,1822.102396,2185.994282,2633.207877,400000,480000,,0.835134235
2000_1600__2200_2000,1825.598663,1825.531853,1819.151023,1820.92569,1795.392036,1822.543542,2185.994282,2633.207877,400000,480000,,0.835134235
400_1600__1000_1600,1825.648958,1825.618422,1819.945998,1819.838129,1790.801857,1822.1522,2014.718516,2614.718516,480000,480000,,0.906155844
